incident_id,bias_id
139646,0
139648,0
139649,0
139650,0
139651,0
139663,0
139686,0
139687,0
139688,0
139689,0
139692,0
139696,0
139710,0
139711,0
139727,0
139730,0
139742,0
139748,0
139749,0
139750,0
139756,0
139763,0
139770,0
139791,0
139795,0
139799,0
139802,0
139816,0
139846,0
139880,0
141727,0
141728,0
141729,0
141734,0
141740,0
142693,0
142701,0
142706,0
142714,0
142795,0
142797,0
142811,0
142814,0
142820,0
142821,0
142930,0
142944,0
142950,0
142961,0
142962,0
143075,0
143076,0
143077,0
143079,0
143082,0
143087,0
143091,0
143105,0
143218,0
143230,0
143241,0
143253,0
143364,0
143365,0
143381,0
143383,0
143387,0
143390,0
143395,0
143535,0
139990,0
139998,0
140002,0
140006,0
140023,0
140040,0
140056,0
140057,0
140058,0
140078,0
140136,0
140141,0
141866,0
141885,0
141965,0
141967,0
141989,0
141991,0
142073,0
142287,0
140163,0
140169,0
140171,0
142303,0
142305,0
140194,0
140199,0
140201,0
140222,0
140224,0
140233,0
140234,0
140244,0
140247,0
142309,0
142320,0
142418,0
142422,0
142423,0
142425,0
142427,0
140284,0
140308,0
140311,0
140312,0
140322,0
140323,0
140330,0
142507,0
140354,0
140355,0
140358,0
140381,0
140386,0
142521,0
142528,0
142625,0
140412,0
140417,0
140418,0
140419,0
140422,0
140423,0
140433,0
140439,0
140442,0
140443,0
140445,0
140454,0
140455,0
140456,0
140464,0
140469,0
140473,0
140490,0
140502,0
142730,0
142737,0
142742,0
142743,0
142825,0
142834,0
140516,0
140521,0
140522,0
140523,0
140525,0
140526,0
140533,0
140543,0
140547,0
140551,0
140553,0
140564,0
140566,0
140570,0
140592,0
140603,0
140606,0
140609,0
140613,0
140624,0
140632,0
142975,0
142978,0
140678,0
142992,0
143000,0
140709,0
140726,0
140758,0
140760,0
140785,0
140795,0
143139,0
143263,0
143266,0
143267,0
143283,0
140686,0
140692,0
140800,0
140801,0
140812,0
140830,0
140838,0
140884,0
140902,0
140908,0
140914,0
140920,0
143401,0
143403,0
143405,0
143406,0
143541,0
143543,0
143546,0
143570,0
143571,0
140953,0
140962,0
140977,0
140937,0
141776,0
147594,0
143586,0
143589,0
143759,0
143761,0
147701,0
147705,0
147789,0
143596,0
143600,0
143614,0
143633,0
143634,0
143635,0
143637,0
143640,0
143641,0
143643,0
143652,0
143654,0
143672,0
143678,0
143682,0
143685,0
143688,0
143693,0
143694,0
143703,0
143706,0
143717,0
143720,0
143726,0
143731,0
147605,0
147613,0
147614,0
147617,0
147633,0
147644,0
147645,0
147649,0
147651,0
147652,0
147654,0
147655,0
147665,0
147675,0
147680,0
147681,0
147691,0
143768,0
143778,0
143779,0
143782,0
143784,0
143801,0
143814,0
143820,0
143833,0
143834,0
143836,0
143837,0
143843,0
143897,0
143901,0
143924,0
143940,0
143943,0
143965,0
143980,0
143983,0
144001,0
144014,0
144015,0
144016,0
144026,0
144029,0
144032,0
144049,0
144081,0
144083,0
144113,0
144123,0
144129,0
144131,0
144135,0
144146,0
144150,0
144209,0
144210,0
144216,0
144221,0
144224,0
144225,0
144226,0
144230,0
144235,0
144244,0
144248,0
144250,0
144252,0
144256,0
144266,0
144267,0
144268,0
144272,0
144274,0
144278,0
144279,0
144284,0
144285,0
144296,0
144300,0
144318,0
144319,0
144339,0
147724,0
147762,0
147763,0
147801,0
147804,0
147810,0
147812,0
147817,0
147852,0
147862,0
147870,0
147878,0
147920,0
147931,0
147934,0
147935,0
147941,0
147944,0
147946,0
147947,0
147949,0
147953,0
147959,0
147986,0
148023,0
148030,0
148052,0
148058,0
148079,0
148085,0
148140,0
149488,0
149499,0
149513,0
149516,0
149519,0
149632,0
149649,0
149653,0
149656,0
144375,0
144392,0
144396,0
144405,0
144408,0
144417,0
144420,0
144425,0
144440,0
144447,0
149659,0
149664,0
149773,0
149782,0
149798,0
149924,0
149929,0
144430,0
144433,0
144456,0
144465,0
144467,0
144476,0
144486,0
148292,0
149941,0
149942,0
149947,0
150075,0
144526,0
144527,0
144528,0
144529,0
144531,0
144532,0
144534,0
144536,0
144537,0
144538,0
144539,0
144541,0
144543,0
144544,0
144546,0
144548,0
144554,0
144555,0
144557,0
144559,0
148309,0
148312,0
148313,0
148315,0
148423,0
148424,0
148425,0
148428,0
148431,0
148433,0
148434,0
144525,0
148300,0
144691,0
144892,0
144894,0
144898,0
144724,0
144730,0
144695,0
144744,0
144746,0
144747,0
144750,0
144757,0
144763,0
144771,0
144776,0
144777,0
144779,0
144780,0
144790,0
144804,0
144808,0
144814,0
144831,0
144832,0
144833,0
144836,0
144852,0
144855,0
144861,0
144862,0
144863,0
144866,0
144916,0
144927,0
144934,0
144939,0
144948,0
148591,0
148596,0
144954,0
144973,0
144978,0
145014,0
145028,0
145037,0
145054,0
148707,0
145060,0
145061,0
145140,0
145146,0
145161,0
145166,0
145168,0
145169,0
145172,0
145174,0
145182,0
145190,0
145221,0
145222,0
145226,0
145227,0
145228,0
145230,0
145231,0
145237,0
145238,0
145252,0
145255,0
145256,0
145257,0
145263,0
145264,0
145274,0
145275,0
145281,0
145291,0
145293,0
145298,0
145302,0
145314,0
145317,0
145329,0
149067,0
149182,0
149183,0
149194,0
149270,0
149271,0
149277,0
149281,0
149284,0
149301,0
149304,0
149378,0
149379,0
149380,0
149389,0
149393,0
149395,0
149397,0
149403,0
149406,0
149410,0
149523,0
149526,0
145099,0
145100,0
145102,0
145111,0
145131,0
148950,0
149036,0
149039,0
149040,0
149055,0
149057,0
145065,0
145066,0
145067,0
145072,0
145074,0
145083,0
148852,0
148853,0
148925,0
148933,0
148937,0
148943,0
145360,0
145365,0
145377,0
145383,0
145399,0
145400,0
145418,0
145434,0
145439,0
145459,0
145462,0
145481,0
149536,0
149675,0
149678,0
149827,0
149828,0
149834,0
149837,0
149838,0
149956,0
149960,0
149971,0
149972,0
149973,0
149979,0
149985,0
150098,0
145497,0
145498,0
145499,0
145500,0
145508,0
145532,0
145535,0
145537,0
145553,0
145560,0
148175,0
150103,0
150104,0
150113,0
150124,0
150131,0
145569,0
145572,0
145582,0
145594,0
145608,0
145609,0
145630,0
145642,0
145654,0
145670,0
145680,0
148350,0
148351,0
145704,0
145706,0
145614,0
145724,0
145737,0
148460,0
148473,0
146478,0
146490,0
146491,0
146494,0
146504,0
146505,0
146516,0
146520,0
146525,0
146535,0
148766,0
146550,0
146552,0
148772,0
145796,0
145799,0
145801,0
145814,0
148606,0
148607,0
145857,0
145877,0
145879,0
145880,0
145923,0
145938,0
145948,0
145962,0
145966,0
145982,0
145986,0
145991,0
145995,0
146015,0
146037,0
146048,0
146073,0
148724,0
148855,0
148862,0
148881,0
148975,0
148996,0
149205,0
149334,0
149337,0
149422,0
146096,0
146103,0
149446,0
149447,0
145749,0
145754,0
145759,0
145760,0
145765,0
145772,0
145777,0
145781,0
145788,0
148476,0
148478,0
148488,0
148493,0
146109,0
146117,0
146136,0
146140,0
146141,0
146149,0
146150,0
146151,0
146152,0
146162,0
146186,0
146187,0
146188,0
146190,0
146195,0
146230,0
146241,0
146242,0
146243,0
146247,0
146248,0
146251,0
146260,0
146268,0
146269,0
146271,0
146272,0
146275,0
146289,0
146290,0
146291,0
146295,0
146299,0
146300,0
146304,0
146306,0
146307,0
146311,0
146322,0
146326,0
146328,0
146330,0
146335,0
146343,0
146345,0
146347,0
146352,0
146371,0
146376,0
146401,0
146404,0
146405,0
146406,0
146407,0
146410,0
146422,0
146423,0
146425,0
146431,0
146453,0
148212,0
148214,0
148215,0
148216,0
148218,0
148220,0
148234,0
148235,0
148240,0
148358,0
148361,0
148371,0
148381,0
148382,0
148385,0
148509,0
148513,0
148521,0
148647,0
148649,0
148652,0
148653,0
148671,0
148672,0
148749,0
148750,0
148757,0
148758,0
149557,0
149565,0
149570,0
149701,0
149705,0
149712,0
149715,0
149730,0
149731,0
149847,0
149854,0
149858,0
149866,0
149867,0
149871,0
149877,0
149996,0
150004,0
150007,0
150009,0
150148,0
150151,0
150152,0
150153,0
150158,0
150160,0
146586,0
146622,0
146628,0
146634,0
146654,0
146675,0
148901,0
148910,0
148919,0
149021,0
149110,0
149117,0
146714,0
146728,0
146729,0
146732,0
146734,0
146755,0
146697,0
146706,0
146773,0
146781,0
146790,0
146797,0
146798,0
146800,0
146802,0
146806,0
146808,0
146815,0
146817,0
146822,0
149138,0
149253,0
149254,0
149260,0
149264,0
149265,0
146838,0
146840,0
146843,0
146853,0
146854,0
146883,0
146896,0
149343,0
146870,0
146898,0
146903,0
146905,0
146912,0
146913,0
146968,0
146978,0
146981,0
146984,0
147006,0
147008,0
147010,0
147011,0
147012,0
147013,0
147031,0
149368,0
147046,0
147047,0
147059,0
147117,0
147118,0
149450,0
149456,0
149457,0
149462,0
149468,0
149470,0
149471,0
149477,0
149593,0
149603,0
147138,0
147142,0
147145,0
147160,0
147172,0
147179,0
147190,0
147210,0
147227,0
147241,0
147242,0
149610,0
149613,0
149614,0
149615,0
149617,0
149624,0
149627,0
149738,0
149739,0
149748,0
149752,0
149754,0
149759,0
147264,0
147266,0
147275,0
149888,0
149893,0
149901,0
149903,0
149908,0
147315,0
147323,0
147335,0
147364,0
147365,0
147373,0
150175,0
150186,0
149916,0
147379,0
147382,0
147383,0
147406,0
147413,0
147424,0
147461,0
147466,0
147469,0
147497,0
147503,0
148264,0
148421,0
148554,0
148561,0
147532,0
147549,0
147555,0
147569,0
147575,0
147580,0
147583,0
147588,0
148815,0
149140,0
149144,0
149150,0
149151,0
149153,0
150221,0
150222,0
150229,0
150233,0
150482,0
150308,0
150314,0
150325,0
150335,0
150348,0
150350,0
150353,0
150356,0
150358,0
150360,0
150362,0
150363,0
150372,0
150374,0
150377,0
150380,0
150386,0
150409,0
150411,0
150412,0
150424,0
150426,0
150432,0
150435,0
150437,0
150441,0
150452,0
150472,0
150474,0
150519,0
150530,0
150535,0
150538,0
150541,0
150542,0
150554,0
150557,0
150559,0
150566,0
150569,0
150577,0
150578,0
150622,0
150624,0
150628,0
150630,0
150658,0
150666,0
150677,0
150687,0
150689,0
150733,0
150749,0
150750,0
150826,0
150845,0
150869,0
150877,0
150882,0
150900,0
150909,0
150910,0
150982,0
150983,0
150986,0
150990,0
150996,0
151002,0
151003,0
151005,0
151009,0
151016,0
151024,0
151053,0
151062,0
151064,0
151079,0
151082,0
151095,0
151118,0
151121,0
151123,0
151134,0
151139,0
151145,0
151148,0
151182,0
151185,0
151186,0
151188,0
151205,0
151222,0
151324,0
151329,0
151331,0
151332,0
151335,0
151337,0
151342,0
151346,0
151348,0
151350,0
151351,0
151354,0
151356,0
151359,0
151363,0
151365,0
151366,0
151367,0
151369,0
151370,0
151374,0
151390,0
151400,0
151401,0
151429,0
151430,0
151434,0
151437,0
151441,0
151450,0
151451,0
151468,0
151484,0
151498,0
151499,0
151501,0
151509,0
151526,0
151547,0
151548,0
151558,0
151563,0
151564,0
151570,0
151571,0
151577,0
151595,0
151608,0
151620,0
151628,0
151642,0
151658,0
151664,0
151669,0
151671,0
151672,0
151674,0
151701,0
151712,0
151716,0
151753,0
151768,0
151784,0
151794,0
151797,0
151833,0
151854,0
151858,0
151864,0
151865,0
151869,0
151882,0
151902,0
151904,0
151905,0
151908,0
151909,0
151910,0
151917,0
151918,0
151923,0
151925,0
151927,0
151928,0
151929,0
151930,0
151931,0
151932,0
151935,0
151936,0
151939,0
151941,0
151943,0
151945,0
151946,0
151947,0
151950,0
151953,0
151955,0
151959,0
151963,0
151965,0
151966,0
151967,0
151968,0
151973,0
151974,0
151975,0
151976,0
152107,0
152108,0
152112,0
152121,0
152330,0
152337,0
152342,0
152344,0
152130,0
152154,0
152163,0
152166,0
152167,0
152168,0
152171,0
152173,0
152174,0
152178,0
152180,0
152181,0
152182,0
152192,0
152198,0
152207,0
152241,0
152252,0
152259,0
152274,0
152282,0
152289,0
152307,0
152308,0
152357,0
152369,0
152400,0
152406,0
152418,0
152439,0
152445,0
152450,0
152458,0
152459,0
152476,0
152479,0
152486,0
152492,0
152496,0
152503,0
152506,0
152511,0
152512,0
152544,0
152551,0
152559,0
152561,0
152566,0
152573,0
152681,0
152682,0
152683,0
152684,0
152686,0
152688,0
152696,0
152701,0
152704,0
152716,0
152719,0
152721,0
152727,0
152750,0
152758,0
152762,0
152764,0
152780,0
152790,0
152791,0
152808,0
152811,0
152812,0
152814,0
152815,0
152817,0
152818,0
152820,0
152823,0
152824,0
152826,0
152829,0
152832,0
152834,0
152837,0
152840,0
152841,0
152842,0
152843,0
152844,0
152845,0
152847,0
152849,0
152859,0
152864,0
152866,0
152868,0
152869,0
152870,0
152872,0
152873,0
152877,0
152878,0
152880,0
152886,0
152888,0
152900,0
152903,0
152924,0
152927,0
152935,0
152964,0
152965,0
152967,0
152972,0
152974,0
152979,0
152980,0
152981,0
152983,0
152988,0
152990,0
153002,0
153008,0
153010,0
153013,0
153015,0
153018,0
153032,0
153041,0
153042,0
153044,0
152631,0
152637,0
152641,0
152644,0
152677,0
152576,0
152578,0
152580,0
152583,0
152587,0
152589,0
152594,0
152595,0
152599,0
152601,0
152602,0
152606,0
152608,0
152609,0
152616,0
152617,0
152618,0
152619,0
152621,0
152624,0
152626,0
153079,0
153080,0
153098,0
153101,0
153154,0
153198,0
153203,0
153275,0
153276,0
153298,0
153324,0
153328,0
153340,0
153344,0
153350,0
153352,0
153370,0
153373,0
153375,0
153376,0
153377,0
153388,0
153398,0
153418,0
153423,0
153431,0
153450,0
153453,0
153463,0
153464,0
153472,0
153475,0
153476,0
153479,0
153480,0
153483,0
153484,0
153486,0
153488,0
153489,0
153501,0
153505,0
153506,0
153518,0
153526,0
153538,0
153543,0
153545,0
153561,0
153572,0
153575,0
153578,0
153581,0
153591,0
153594,0
153629,0
153630,0
153631,0
153634,0
153637,0
153649,0
153650,0
153692,0
153695,0
153735,0
153737,0
153749,0
153752,0
154920,0
154933,0
154955,0
154958,0
154968,0
154996,0
155003,0
155025,0
155028,0
155033,0
153814,0
153822,0
153825,0
153845,0
153854,0
153866,0
153871,0
153879,0
153880,0
153883,0
153906,0
153916,0
153918,0
153931,0
153948,0
153966,0
153970,0
153983,0
153994,0
154015,0
154016,0
154023,0
154036,0
154061,0
154071,0
154101,0
154118,0
154120,0
154129,0
154148,0
154166,0
154178,0
154196,0
154204,0
154206,0
154208,0
154212,0
154222,0
154223,0
154248,0
154257,0
154272,0
154320,0
154345,0
154356,0
154360,0
154363,0
154366,0
154369,0
153763,0
153765,0
153766,0
153769,0
153773,0
153786,0
153790,0
153796,0
154373,0
154377,0
154379,0
154399,0
154411,0
154415,0
154420,0
154431,0
154432,0
154433,0
154456,0
154490,0
154499,0
154501,0
154506,0
154508,0
154513,0
154520,0
154529,0
154531,0
154535,0
154547,0
154549,0
154556,0
154557,0
154560,0
154562,0
154569,0
154570,0
154571,0
154575,0
154577,0
154578,0
154580,0
154583,0
154585,0
154593,0
154595,0
154602,0
154609,0
154611,0
154612,0
154614,0
154617,0
154620,0
154625,0
154626,0
154627,0
154628,0
154629,0
154632,0
154633,0
154634,0
154640,0
154644,0
154651,0
154658,0
154660,0
154661,0
154664,0
154666,0
154715,0
154721,0
154722,0
154736,0
154749,0
154760,0
154769,0
154770,0
154776,0
154784,0
154788,0
154809,0
154812,0
154817,0
154825,0
154828,0
154839,0
154842,0
154879,0
154880,0
154900,0
154904,0
154905,0
154912,0
155061,0
155067,0
155073,0
155079,0
155081,0
155110,0
155115,0
155136,0
155141,0
155142,0
155143,0
155144,0
155167,0
155168,0
155182,0
155206,0
155259,0
155261,0
155271,0
155285,0
155286,0
155326,0
155328,0
155336,0
155342,0
155353,0
155367,0
155374,0
155378,0
155380,0
155408,0
155412,0
155415,0
155418,0
155419,0
155420,0
155421,0
155422,0
155423,0
155424,0
155428,0
155434,0
155445,0
155458,0
155460,0
155464,0
155479,0
155481,0
155485,0
155486,0
155488,0
155491,0
155497,0
155498,0
155519,0
155538,0
155539,0
155541,0
155545,0
155576,0
155580,0
155586,0
155602,0
155603,0
155625,0
155631,0
155653,0
155657,0
155664,0
155666,0
155672,0
155673,0
155674,0
155679,0
155691,0
155701,0
155703,0
155707,0
155731,0
155748,0
155753,0
155795,0
155804,0
155806,0
155809,0
155810,0
155811,0
155812,0
155813,0
155814,0
155818,0
155819,0
155823,0
155824,0
155826,0
155827,0
155829,0
155830,0
155833,0
155836,0
155840,0
155850,0
155854,0
155855,0
155871,0
155872,0
155876,0
155877,0
155886,0
155888,0
155889,0
155892,0
155897,0
155901,0
155907,0
155924,0
155925,0
155950,0
155978,0
155990,0
156000,0
156002,0
156020,0
156024,0
156051,0
156069,0
156070,0
156098,0
156105,0
156108,0
156139,0
156140,0
156141,0
156145,0
156162,0
156168,0
156174,0
156034,0
156186,0
156187,0
156189,0
156190,0
156192,0
156193,0
156194,0
156197,0
156204,0
156228,0
156233,0
156241,0
156269,0
156274,0
156282,0
156286,0
156309,0
156323,0
156341,0
156342,0
156347,0
156356,0
156362,0
156369,0
156370,0
156377,0
156378,0
156417,0
156422,0
156441,0
156453,0
156456,0
156400,0
156412,0
156619,0
160632,0
160642,0
156510,0
156516,0
156528,0
156533,0
156543,0
156545,0
156549,0
156551,0
156553,0
156558,0
156567,0
156572,0
156573,0
156578,0
156589,0
160538,0
160540,0
160545,0
160547,0
160549,0
160556,0
160557,0
160562,0
160563,0
160570,0
160579,0
160581,0
160582,0
160584,0
160596,0
160600,0
160603,0
160604,0
160606,0
160614,0
160619,0
156627,0
156635,0
156644,0
156646,0
156660,0
156672,0
156673,0
156710,0
156714,0
156724,0
156729,0
156750,0
156761,0
156764,0
156775,0
156801,0
156802,0
156827,0
156830,0
156860,0
156863,0
156864,0
156874,0
156876,0
156878,0
156882,0
156885,0
156895,0
156904,0
156914,0
156918,0
156932,0
156934,0
156955,0
156970,0
156987,0
156990,0
156992,0
157002,0
157006,0
157007,0
157008,0
157019,0
157026,0
157041,0
157044,0
157045,0
157060,0
157061,0
157062,0
157065,0
157068,0
157074,0
157075,0
157079,0
160661,0
160666,0
160673,0
160676,0
160684,0
160688,0
160696,0
160701,0
160709,0
160713,0
160714,0
160728,0
160731,0
160736,0
160737,0
160739,0
160743,0
160753,0
160757,0
160763,0
160777,0
160787,0
160788,0
160790,0
160795,0
160802,0
160805,0
160819,0
160831,0
160832,0
160837,0
160845,0
160848,0
160870,0
160879,0
160883,0
160886,0
160970,0
160971,0
160972,0
160992,0
161000,0
161003,0
161004,0
161032,0
161067,0
161068,0
161075,0
161076,0
161077,0
161087,0
161088,0
161091,0
161104,0
161110,0
161115,0
161116,0
161124,0
161131,0
161140,0
161169,0
157099,0
157113,0
157114,0
157115,0
157116,0
157117,0
157118,0
157119,0
157136,0
157155,0
157160,0
157172,0
157181,0
157191,0
160902,0
160924,0
160926,0
160931,0
160936,0
157206,0
157209,0
157216,0
157217,0
157219,0
157226,0
157230,0
157242,0
157251,0
157254,0
157259,0
157266,0
160957,0
160965,0
162382,0
162393,0
162399,0
162403,0
162523,0
162525,0
162526,0
157280,0
157281,0
157283,0
157284,0
157285,0
157287,0
157291,0
157292,0
157293,0
157294,0
157296,0
157297,0
157298,0
157301,0
157302,0
157304,0
157309,0
157310,0
157311,0
157313,0
157315,0
157316,0
157317,0
162552,0
162553,0
162666,0
162667,0
162668,0
162669,0
162672,0
162675,0
162676,0
162678,0
162680,0
162681,0
162682,0
162684,0
162685,0
162687,0
162688,0
162690,0
162691,0
157275,0
157457,0
157632,0
157460,0
157501,0
157464,0
157469,0
157470,0
157511,0
157512,0
157513,0
157514,0
157515,0
157541,0
157542,0
157564,0
157575,0
162828,0
157608,0
157609,0
157613,0
157627,0
157659,0
157685,0
157696,0
157697,0
157699,0
157737,0
157755,0
157769,0
157776,0
157781,0
162843,0
162951,0
162976,0
157823,0
157885,0
157889,0
157904,0
157906,0
157907,0
157908,0
157917,0
157919,0
157925,0
157932,0
157934,0
157949,0
157964,0
157974,0
157975,0
157976,0
157978,0
157979,0
157980,0
157987,0
157989,0
157990,0
157995,0
158002,0
158005,0
158007,0
158012,0
158014,0
158015,0
158016,0
158017,0
158023,0
158028,0
158029,0
158032,0
158034,0
158038,0
161517,0
161518,0
161524,0
161534,0
161536,0
161543,0
161544,0
161545,0
161551,0
161628,0
161629,0
161633,0
161637,0
161639,0
161648,0
161652,0
161653,0
161656,0
161732,0
161735,0
161736,0
161741,0
161742,0
161745,0
161752,0
161759,0
161760,0
161761,0
161762,0
161841,0
161847,0
161851,0
157867,0
157872,0
157877,0
161425,0
161437,0
157825,0
157827,0
157839,0
157847,0
157851,0
157858,0
157859,0
157860,0
161413,0
161418,0
161419,0
161422,0
158054,0
158078,0
158093,0
158120,0
158144,0
158202,0
158205,0
158207,0
158237,0
158285,0
158290,0
158305,0
158319,0
158328,0
158331,0
158365,0
158380,0
158383,0
158404,0
161953,0
162426,0
162443,0
162560,0
162562,0
162582,0
158421,0
158424,0
158428,0
158436,0
158443,0
158444,0
162849,0
158485,0
158500,0
158503,0
158513,0
158514,0
158518,0
162871,0
162992,0
163005,0
158537,0
163017,0
159315,0
159336,0
159338,0
159339,0
159341,0
159349,0
159361,0
159369,0
159386,0
161247,0
161251,0
161362,0
161368,0
161380,0
159421,0
161488,0
158622,0
158623,0
158658,0
158660,0
158673,0
158697,0
158698,0
158708,0
158719,0
158723,0
158726,0
158740,0
158746,0
158752,0
158756,0
158760,0
158765,0
158786,0
158795,0
158798,0
158799,0
158800,0
158801,0
158804,0
158820,0
158849,0
158850,0
158853,0
158871,0
158872,0
158887,0
158897,0
161342,0
161345,0
161357,0
161454,0
161471,0
161472,0
161557,0
161559,0
161560,0
161572,0
161578,0
161580,0
161582,0
161672,0
161787,0
161789,0
161875,0
161876,0
161879,0
161881,0
161894,0
161896,0
161999,0
162013,0
158571,0
158575,0
158588,0
158589,0
158599,0
158600,0
158642,0
161184,0
161186,0
161191,0
161192,0
161194,0
161196,0
161198,0
161202,0
161211,0
161325,0
161329,0
158917,0
158920,0
158934,0
158952,0
158953,0
158958,0
158963,0
159007,0
159017,0
159025,0
159043,0
159053,0
159058,0
159064,0
159068,0
159075,0
159076,0
159079,0
159088,0
159091,0
159093,0
159096,0
159101,0
159106,0
159110,0
159116,0
159118,0
159157,0
159185,0
159186,0
159187,0
159201,0
159246,0
159277,0
159280,0
159281,0
159284,0
159292,0
159293,0
161226,0
161230,0
161231,0
161235,0
161236,0
161237,0
161245,0
162093,0
162308,0
162318,0
162321,0
162341,0
162451,0
162461,0
162482,0
162593,0
162601,0
162604,0
162608,0
162610,0
162611,0
162613,0
162618,0
162622,0
162625,0
162627,0
162751,0
162760,0
162761,0
162914,0
159425,0
159430,0
159442,0
159448,0
159449,0
159450,0
159452,0
159456,0
159459,0
159460,0
159466,0
159468,0
159499,0
159509,0
159510,0
159520,0
159536,0
159548,0
159549,0
159573,0
161491,0
161494,0
161501,0
161506,0
161508,0
161512,0
161591,0
161596,0
161599,0
161608,0
161615,0
159606,0
159611,0
161816,0
161818,0
161824,0
161826,0
159640,0
159643,0
159679,0
159697,0
159699,0
159701,0
159706,0
159663,0
159664,0
159731,0
159732,0
